"x","y","Y","M","X","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20"
"2443","A2","B1",-1.7477073493699,-1.45331904076446,-1.6186648436487,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
"2444","A2","B1",3.11904419804439,1.30918917623461,2.41102869779319,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
"2445","A2","B1",-2.04984672263931,-0.808835766937031,0.203506500431833,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
"2446","A2","B1",-2.1011979984493,-0.546522287589896,-1.26303703521717,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
"2447","A2","B1",3.2193999364171,0.23721611447465,2.18378413467115,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
"2448","A2","B1",-0.382772014881609,1.4019669889331,-1.17879037587513,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
"2449","A2","B1",2.81782310803495,2.35362330500525,2.06678563615951,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
"2450","A2","B1",-0.52726248342927,-0.617230624518675,-0.479253937986336,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"2451","A2","B1",-4.59831798937857,-1.9105108688547,-2.15200572517996,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"2452","A2","B1",-1.44715657926144,-1.22433724792187,-1.30350570369194,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"2453","A2","B1",0.0962033870803657,0.399945176879188,0.361112885281571,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"2454","A2","B1",0.588368038834259,-0.761879975815939,0.683568398995938,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"2455","A2","B1",0.821894017266438,0.456933171292629,-0.297391997198277,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"2456","A2","B1",1.98119898401886,1.25562485734886,0.032420928016639,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"2457","A2","B1",-0.929744175288454,0.0755217237370378,0.303585412251431,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
"2458","A2","B1",0.05134767824092,0.944923517554747,-0.391917176873395,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2459","A2","B1",-0.244587305305138,-0.32721424085194,0.551348156113958,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"2460","A2","B1",-0.89402517061466,-0.424975557083593,0.578374016519821,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"2461","A2","B1",-0.0342514954725094,-0.949596762167111,-0.740605715870624,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"2462","A2","B1",1.14238034854925,-0.899386791072712,1.27345771728811,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"2463","A2","B1",-0.56929415394969,0.930834188630625,-0.80192498657085,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0
"2464","A2","B1",-1.15333827771041,-0.614189823107222,0.188941747874324,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2465","A2","B1",1.96535784327518,2.68980146293426,0.721117705700233,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"2466","A2","B1",0.586430021529832,0.369526920986207,-0.0243819988103313,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"2467","A2","B1",-1.27858354827865,-0.757238188241284,0.221099222341902,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
"2468","A2","B1",0.43331643582891,-1.48082632542343,-0.972739312743131,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"2469","A2","B1",0.517149757109491,1.05996482706664,-0.597667364931115,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
"2470","A2","B1",0.0400193925437007,0.858474063675662,0.274797013523135,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"2471","A2","B1",1.38364206331953,0.0600777745734675,0.77651725039922,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"2472","A2","B1",-2.45330311179486,-0.271356641743115,0.0697721723540329,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2473","A2","B1",2.0402577935723,-0.023170909011005,0.0559394101686349,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1
"2474","A2","B1",-0.340865472114729,-1.1325258123051,-0.524589282817588,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"2475","A2","B1",-0.401492755673729,2.29771735093062,-1.61287149281974,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1
"2476","A2","B1",-2.13280402820453,-0.7653991116088,-1.46977801166577,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2477","A2","B1",-2.09182150766144,-1.63586590063529,-1.05760664495433,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"2478","A2","B1",-0.202924466460996,-1.0191538956517,0.89449985859508,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"2479","A2","B1",1.74253444117214,0.92177294414118,0.822647777239509,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
"2480","A2","B1",-0.580592037237762,0.45168100823431,-0.285936127824024,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1
"2481","A2","B1",-0.417673262544887,-0.874301032004003,1.41199244665467,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2482","A2","B1",-0.437659664266675,-0.151935805374309,-0.467636022354444,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
"2483","A2","B1",0.681305374007266,0.718701662006822,0.331901594286342,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"2484","A2","B1",-1.05260177628302,0.0780876164542522,-0.0567951659350561,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1
"2485","A2","B1",1.41988459653895,0.921515031853588,-0.389086347060265,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"2486","A2","B1",-0.302109698921215,1.167719208897,-0.400120116529456,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2487","A2","B1",2.81877756848961,-0.0612368605412933,1.91204982726632,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0
"2488","A2","B1",0.210114446947867,-0.876526244558481,1.51675161949017,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2489","A2","B1",-0.179962268102317,1.74609038326548,-0.470041082876299,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"2490","A2","B1",0.618743734432969,-1.19347256422411,-0.148230309685927,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2491","A2","B1",-2.08258478183041,0.488731327553044,-1.79417578922564,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"2492","A2","B1",-0.248559799497692,-0.704622813822303,1.61666632520169,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
"2493","A2","B1",0.0166766779622892,1.86741498333635,-0.194206042497732,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
"2494","A2","B1",-1.96957333033496,-0.4701525721547,-0.538494151360631,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"2495","A2","B1",-0.870700708014252,-0.573190278412948,0.503838319702325,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
"2496","A2","B1",1.58586498390794,1.07528718425368,1.05681839709809,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"2497","A2","B1",0.630687457085513,2.41911033904779,0.898565998857662,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2498","A2","B1",-0.106737583032618,0.183254725794486,-1.22225707538192,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
"2499","A2","B1",2.11431966679609,-0.105399687779477,0.899622428434148,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
"2500","A2","B1",0.0452422822842699,0.757926861107215,0.515801072774377,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"2501","A2","B1",0.783382012866939,1.78235605158827,-1.1640772980633,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2502","A2","B1",-3.28218617617298,-2.01788174792876,-1.01219826949903,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"2503","A2","B1",1.96352452291106,-0.0739080082419264,1.05828604382282,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
"2504","A2","B1",-1.15592903694167,0.180503526547698,-0.130775877980728,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"2505","A2","B1",1.13173751378039,0.246539674184597,0.57439903356264,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"2506","A2","B1",0.860079634389411,1.13307706000743,0.0326092565587995,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"2507","A2","B1",-1.31999434011236,-0.347008415991131,-0.39156062295801,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
"2508","A2","B1",2.53330830893218,0.946741295924761,0.58444626332811,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1
"2509","A2","B1",-1.05297708688395,0.260953306972446,0.216785994679312,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"2510","A2","B1",-2.15432628859819,-1.43205074126006,-1.42282225403888,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2511","A2","B1",-1.11746895119989,-2.21700926123974,-0.692655622339303,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1
"2512","A2","B1",0.637478660725174,-1.6191400179559,0.504958481533849,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"2513","A2","B1",1.05094009962116,1.22055017790719,0.465557226993454,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2514","A2","B1",1.71409582863842,0.700849997383633,0.504435928386947,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"2515","A2","B1",4.10180659610187,0.231958569645992,2.24132259956047,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"2516","A2","B1",-0.0801239227460427,-0.640877803442218,-0.554740435266324,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
"2517","A2","B1",-0.685397987895406,-0.482143240772905,-0.549990649982526,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"2518","A2","B1",2.10292623216765,0.483842453657914,0.969265571059048,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"2519","A2","B1",1.37407006756473,-0.930610649667038,0.869217581277313,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"2520","A2","B1",-1.60350096172604,-0.87107581718688,-0.665163338712922,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2521","A2","B1",-0.441860010654926,-1.39450977093125,-1.6620059747211,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"2522","A2","B1",-2.36680377442379,-2.13125751460408,-0.942384548158544,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"2523","A2","B1",-0.685422466832277,0.684282865556662,0.821651851862024,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
"2524","A2","B1",-2.11735556888473,0.000626423050836256,0.822760938913176,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
"2525","A2","B1",3.77771832487991,0.481025834796168,0.849516887599311,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
"2526","A2","B1",-2.43440461919405,-1.24905904464582,0.0511739988801828,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1
"2527","A2","B1",-2.18899444727539,-2.62299617995073,0.957901150857947,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
"2528","A2","B1",-0.111427522255927,-0.588040386151206,2.16372848626966,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"2529","A2","B1",-0.535543087114528,-0.0451105243756343,1.18526087087855,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"2530","A2","B1",-0.632884852633236,0.423108105318265,0.658928092269696,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
"2531","A2","B1",0.44646226218162,0.412064276872459,-0.226259942761576,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"2532","A2","B1",-0.192620044124658,0.726224187478582,-0.127618350898254,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"2533","A2","B1",1.87264822181459,-0.280690112805073,1.543567217512,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"2534","A2","B1",-0.653904113781351,-0.487848679546964,0.171341806172254,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"2535","A2","B1",2.83982456610018,1.34947211783672,1.17514964940715,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
"2536","A2","B1",4.39895174646068,2.81476996497125,1.74119669496267,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"2537","A2","B1",0.640824195037849,0.640464546322764,0.998624836594403,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"2538","A2","B1",3.16044350226159,0.688895770992882,1.4094251364898,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2539","A2","B1",1.97675019845269,0.695180902567208,0.0232314767943374,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
"2540","A2","B1",-0.854523374961669,-0.319014244747633,-0.203039419588018,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1
"2541","A2","B1",0.744276458656991,1.15041685287001,-2.27511179021076,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2542","A2","B1",0.631968471573024,0.824665093640766,0.891237552442543,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2543","A2","B1",0.929085011399225,-0.0309483585875298,-0.557632142374778,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"2544","A2","B1",1.24409094529126,-0.236960028776633,-1.00189914566458,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0
"2545","A2","B1",-4.51260723423348,0.0202048608745625,-1.35651565749552,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"2546","A2","B1",1.7361820134962,-0.915623058036627,0.295035642214333,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"2547","A2","B1",-0.99962164384032,-0.689773861237471,-1.560866645682,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1
"2548","A2","B1",1.36211249643176,-0.194045197060757,0.795144728945375,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"2549","A2","B1",-2.2381256142641,-1.42316123617891,-2.03972537656637,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
"2550","A2","B1",1.34989112483308,1.17241975437272,0.534423247218826,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"2551","A2","B1",1.9680035097074,-0.679287105353714,2.19690883775054,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"2552","A2","B1",0.246737061173642,-1.30046478407752,-0.00807274543583695,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"2553","A2","B1",0.225145110310121,-1.89712978028992,-0.5971987960828,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"2554","A2","B1",-2.26810402362061,0.290201042180153,-2.09879095196785,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"2555","A2","B1",-0.695500677417434,0.133396528465118,0.652741420304475,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"2556","A2","B1",1.41624205375051,0.13029808752452,-0.311354604419941,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2557","A2","B1",0.862779121340383,0.404922634148484,0.157051701182941,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"2558","A2","B1",1.65844853984372,2.04856529789278,2.17652572149359,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
"2559","A2","B1",2.89586471020018,1.12403096620393,0.947369703182361,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"2560","A2","B1",1.88783800314183,1.15949980193337,0.310842369843779,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"2561","A2","B1",-1.65891441965938,-1.25316721012188,-1.44269042342466,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"2562","A2","B1",-0.538787435069647,-1.7237559209991,0.619298019533289,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"2563","A2","B1",-0.166667303479708,-0.241805744973583,-0.123450032076478,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"2564","A2","B1",-2.68484191108371,-1.06125932839755,-2.11501904996835,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"2565","A2","B1",-0.954673779314267,-1.16825617974198,-2.25818147361262,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1
"2566","A2","B1",0.864078794429902,0.936660234059605,1.17501797368227,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
"2567","A2","B1",-0.894583819905384,0.0142098570689313,-0.190437346968916,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
"2568","A2","B1",0.20546620609758,2.17333142627969,0.220058160157807,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2569","A2","B1",0.409342740763006,-0.676970237340635,-0.959507033338118,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1
"2570","A2","B1",2.56338414010544,-0.248967900548874,0.773660900873988,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"2571","A2","B1",-0.0949811090570417,0.218894232782179,0.766823157243784,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"2572","A2","B1",-2.29870735180604,-1.60413256076403,-1.78737299908804,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2573","A2","B1",-1.48348489262473,0.489542121618682,-1.85477007546045,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2574","A2","B1",-1.3755143062325,0.907682309325936,-0.453466499458327,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
"2575","A2","B1",3.97925247087448,2.63400424957081,1.78749018103135,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"2576","A2","B1",-2.53334715391508,-0.428254364688285,-0.945765856126153,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2577","A2","B1",0.712888164557279,0.609852283813287,0.0654724389699037,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"2578","A2","B1",-0.0819573527975155,-0.686605076995098,0.0908232246083756,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
"2579","A2","B1",1.63045453283978,1.1875986395943,2.56350452419748,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1
"2580","A2","B1",0.637646921912358,1.31791781687419,-0.33111161231685,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"2581","A2","B1",-1.2389955482474,-0.49223006863808,-0.960395781254041,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
"2582","A2","B1",-0.448214294696481,0.451633868368814,-0.554690522207217,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"2583","A2","B1",-0.458669453756605,-1.17361303229141,-0.216772380412008,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2584","A2","B1",0.77884280880721,-0.514147566180405,0.219489577081182,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
"2585","A2","B1",1.06116388220979,-0.0946843699153057,-1.22643776530929,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"2586","A2","B1",1.94135157065066,0.757438044418414,1.14525517659497,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2587","A2","B1",2.66829186811737,-0.547324494767996,1.5155696630095,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"2588","A2","B1",0.161083388489806,-0.0128334303295789,0.116560758189932,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
"2589","A2","B1",0.549305411466974,1.10658826755759,-1.03395184836797,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
"2590","A2","B1",-1.32566127710201,1.67064571255095,-0.98047991000077,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"2591","A2","B1",1.87741323824325,1.332805842208,1.04003496651248,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1
"2592","A2","B1",2.28434602737698,1.3215406867255,0.311047336436236,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
"2593","A2","B1",0.834444333520655,0.658272752523045,0.663690945917673,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0
"2594","A2","B1",-0.359499714781545,0.342115753641168,0.0405087192197762,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"2595","A2","B1",0.435714104943267,1.71697615691282,0.743873202086132,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"2596","A2","B1",3.77291956532619,0.80269407865527,1.56451429733085,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"2597","A2","B1",-0.867784562315558,-0.595455736140227,-0.0744703021264827,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1
"2598","A2","B1",1.8186858159341,1.01788312824438,0.287038369060212,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2599","A2","B1",2.56974001711552,1.03989752394356,1.61541530718269,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2600","A2","B1",0.779742874224082,-0.373030873278663,-0.192637451450427,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
"2601","A2","B1",-2.46011296435662,-0.371536371751279,-1.16967898367518,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1
"2602","A2","B1",1.59957845213875,-0.921855322240564,0.709211093529188,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"2603","A2","B1",-1.66697131268149,-2.0550885081462,0.21666793910951,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
"2604","A2","B1",-2.19051165663112,-1.24706515286182,-0.735713873966364,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"2605","A2","B1",1.61340848399328,1.90160659419196,1.15834586512404,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1
"2606","A2","B1",-1.94914972254036,-1.40323734088281,-1.79217352639248,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2607","A2","B1",0.684234721892988,-0.463150679059208,0.796730142044908,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"2608","A2","B1",-0.107952915989162,0.387670663756381,0.0736657041959463,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
"2609","A2","B1",0.0302813417035151,-0.181356724090904,-0.305319646687661,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
"2610","A2","B1",0.96652412289024,0.194461596613679,1.13307770093305,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
"2611","A2","B1",3.06938178997626,-0.351298086127343,0.912873165317806,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"2612","A2","B1",-0.68250319767473,0.574932000138264,-0.65708076153634,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"2613","A2","B1",-1.15910647018033,-1.16279038046309,-1.29740358897252,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1
"2614","A2","B1",-0.417387402965497,-1.55300179862286,-1.24140744125788,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"2615","A2","B1",-0.243398028721628,1.16225602892468,-0.646279362649411,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1
"2616","A2","B1",2.24245620675289,1.00154921987846,0.228604866471049,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2617","A2","B1",0.494138052425508,-0.601191930419655,0.808090447098814,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"2618","A2","B1",0.604847826383234,-0.666668606644885,-0.065082742058914,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2619","A2","B1",-1.90302390870941,1.54836340105718,-0.199846647015702,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"2620","A2","B1",2.62913408181796,0.818866309418264,2.35888314985195,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"2621","A2","B1",0.237711279349457,-1.20809928658494,0.377360457887748,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"2622","A2","B1",-2.35905487285432,-1.91584869373283,-0.164884377617645,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
"2623","A2","B1",-2.33857926855638,-1.24314849302989,-2.3816962483076,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
"2624","A2","B1",0.765222991680835,-1.62008436334722,0.575096595100904,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"2625","A2","B1",1.02406077131873,-0.381869399183989,-0.0974493619159064,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
"2626","A2","B1",0.248472816778374,0.949628265484441,-0.00351786149519282,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
